ID,Lon,Lat,Province,Cruise,Station,Depth [m],Bot. Depth [m],Pres [dbar],Salinity [psu],Fluorometer [V],Transmission [proz],pot.Temperature [┬░C],Sigma [kg m-3],Bac_all/ml,Bacterial Biomass Production per hour_[ng C/l/h],Bacterial Biomass Production per day_[microg C/l/d],Bacterial generation time (days)_[days],Glucose turnover rate _[per day],Glucose turnover time_[days],Amino acid turnover rate _[per day],Amino acid turnover time_[days],Chl a_mean chl a [microg/L],Dissolved Inorganic Nutrients_NO X ( microM),NO2 ( microM ),NO3 (microM ),PO4 ( microM ),Si  ( microM ),HNA/ml,LNA/ml,Bac_size [microm],HNA_size [microm],LNA_size [microm],Bac_SSC,HNA_SSC,LNA_SSC,Prokaryotes/ml,Picoplankton/ml,Nanoplankton/ml,Microplankton/ml,Eukaryotes/ml,Prokaryotes rel.microm,Pico rel.microm,Nano rel.microm,Micro rel.microm,Eukaryotes rel.microm,Prokaryotes SSC,Pico SSC,Nano SSC,Micro  SSC,Eukaryotes SSC,Syn/ml,Proc/ml,Syn_size [microm],Proc_size [microm],Syn SSC,Proc SSC,TPN[microg/l],POC [microg/l],Growth rate,DNA_div,DNA_ENS,RNA_div,RNA_ENS,MLD
323_2,-17.312,26.3482,NASE,PS79,323,2,3614.0,503.822060958725,35.2136919949055,0.12548008930510002,99.31821514116699,10.2073059815994,678.1347059542791,745461.5384615379,104.01755281125999,132929227026232.0,11.370863173916199,155041352936661.0,114830373840976.0,144713146410205.0,140823109886700.0,0.512850955314503,212175156619664.0,0.196544893096811,16.0361915442866,61.28037934427589,265097584514395.0,378273.07692307705,360926.92307692295,0.48885704090000004,0.4900770197,0.4875610553,1955.13,2179.42,1776.76,85.71428571428571,2587.5,873.214285714286,0.0,3766.0714285714294,0.538466051618,1.99316311178,5.09314750666,0.0,2.73140684782,9380.0,19526.76,265548.55,0.0,77259.22,11287.5,0.0,0.5561685185,0.0,3285.57,0.0,114251237378765.0,138263438044401.0,0.27796163378508004,,,,,25.0
323_3,-17.312,26.3482,NASE,PS79,323,3,3614.0,503.822060958725,35.2136919949055,0.12548008930510002,99.31821514116699,10.2073059815994,678.1347059542791,749861.5384615379,104.01755281125999,132929227026231.0,11.370863173916199,155041352936661.0,114830373840976.0,144713146410205.0,140823109886700.0,0.512850955314503,212175156619664.0,0.196544893096811,16.0361915442866,61.28037934427589,265097584514395.0,373915.384615385,370319.23076923104,0.4882989353,0.48945374329999997,0.48711781130000004,1938.45,2136.01,1794.42,69.64285714285711,2657.14285714286,894.6428571428571,0.0,3905.35714285714,0.528113710794,2.00064093934,5.094380746140001,0.0,2.75224460546,5874.0,18871.52,161231.72,0.0,51596.26,10210.7142857143,0.0,0.5057989721,0.0,3307.52,0.0,114251237378765.0,138263438044401.0,0.27796163378508004,,,,,25.0
323_20,-17.312,26.3482,NASE,PS79,323,20,3614.0,20.0,36.8864,0.038,98.47,19.811,1026.2517,857026.923076923,181.469695811587,4.35527269947809,2.4,0.0442065027532758,22.6211063467557,0.132798198709388,7.53022262138036,0.15498441708065697,337746429698709.0,0.163441430840799,9.59648423753311,0.9170222211159641,438796696737775.0,458657.692307692,392023.07692307705,0.4842893057,0.4852116557,0.4833178325,1950.01,2054.43,1819.84,26.785714285714302,2442.85714285714,792.8571428571429,0.0,3364.2857142857106,0.52243784268,1.9600331663400001,5.85951274482,0.0,2.8884762455799997,9306.8,17769.08,472693.14,0.0,125031.95,259.194278029099,0.0,0.5087569421,0.0,3331.64,0.0,0.00687081046635285,0.0417443489469588,0.28881132523331104,1.9118334870691,6.765481857304596,1.17306779099324,3.2318922156780476,25.0
323_60,-17.312,26.3482,NASE,PS79,323,60,3614.0,70.0,36.8061,0.191,98.18,18.8037,1026.4529,669857.692307692,124.00951579064699,2.9762283789755295,2.7,0.0630859032797747,15.8514017872611,0.144479120172178,6.92141534920953,0.511651332001738,337746429698710.0,0.163441430840799,9.59648423753306,0.917022221115523,438796696737776.0,302203.846153846,361815.384615385,0.48804965570000003,0.4891651961,0.48708664490000003,1854.0,1938.66,1783.64,798.214285714286,5817.8571428571395,701.785714285714,0.0,6530.3571428571395,0.503025242417,0.8655112817030001,4.81217938238,0.0,1.82025433498,6796.2,17156.61,488051.74,0.0,67653.32,51969.6428571429,0.0,0.5172335836999999,0.0,3224.5,0.0,0.0087127938038773,0.0440532587799761,0.256721177985165,2.44122575882102,11.487112546245951,1.15601359081403,3.1772422095005375,25.0
323_100,-17.312,26.3482,NASE,PS79,323,100,3614.0,100.0,36.8205,0.191,99.18,18.5767,1026.5219,497919.23076923104,73.5490304268033,1.76517673024328,3.2,0.0163842282931721,61.0343058035106,0.248682191835282,4.0211966631787,0.29214541623530893,337746429698706.0,0.16344143084079998,9.59648423753328,0.9170222211175629,438796696737771.0,207223.076923077,287142.307692308,0.4838715521,0.4849985993,0.48304946090000006,1856.46,1986.23,1763.91,6283.928571428571,3391.0714285714303,326.785714285714,5.35714285714286,3717.85714285714,0.498876337349,1.025886012828,3.7460876127,21.6505801431,1.8093063579799997,7541.81,22555.97,128786.98,2832292.0,32234.13,10441.0714285714,13462.5,0.5425879145,0.5054443769,4209.18,5615.95,0.0055746294092387,0.0284665942937136,0.216608493924983,,,,,25.0
323_200,-17.312,26.3482,NASE,PS79,323,200,3614.0,200.0,36.596,0.032,100.25,17.412,1026.6401,247034.615384615,67.1761740972081,1.612228178333,1.7,0.0116809390392022,85.60955558828908,0.12100162455884801,8.264351851851849,0.028620116638250002,337746429698703.0,0.163441430840801,9.59648423753344,0.9170222211190692,438796696737766.0,104923.076923077,140926.923076923,0.4871829821,0.4884056957,0.4862649149,1895.63,2008.36,1813.22,80.3571428571429,208.92857142857102,53.571428571428605,0.0,262.5,0.50121952836,1.81863682034,3.4545806371,0.0,2.1238583777,7015.8,39765.36,130170.5,0.0,58116.29,621.428571428571,0.0,0.5785398533,0.0,4214.62,0.0,0.00239775248337537,0.0126431694999337,0.407733635623497,,,,,25.0
324_0,-13.5343,33.3978,NASE,PS79,324,0,4419.0,503.822060958725,35.2136919949055,0.12548008930510002,99.31821514116699,10.2073059815994,678.1347059542791,718680.769230769,104.01755281125999,132929227026232.0,11.370863173916199,155041352936661.0,114830373840977.0,144713146410205.0,140823109886700.0,0.512850955314503,212175156619664.0,0.196544893096811,16.0361915442866,61.28037934427589,265097584514395.0,359276.92307692295,352550.0,0.4945716377,0.4958185517,0.4932759101,1943.53,2040.7,1846.79,257.142857142857,1392.85714285714,519.642857142857,0.0,2271.4285714285697,0.5343584353499999,1.76230645018,6.19214489266,0.0,2.8362450179799996,5792.06,26937.48,329321.07,0.0,96442.47,10328.5714285714,2448.21428571429,0.5168821877,0.8073858533,3745.55,9974.39,114251237378765.0,138263438044401.0,0.27796163378508004,,,,,20.0
324_2,-13.5343,33.3978,NASE,PS79,324,2,4419.0,503.822060958725,35.2136919949055,0.12548008930510002,99.31821514116699,10.2073059815994,678.1347059542791,756419.230769231,104.01755281125999,132929227026232.0,11.370863173916199,155041352936661.0,114830373840977.0,144713146410205.0,140823109886700.0,0.512850955314503,212175156619664.0,0.196544893096811,16.0361915442866,61.28037934427589,265097584514395.0,369261.538461538,381742.307692308,0.49109410729999997,0.4925944805,0.4896725789,1958.71,2091.74,1832.12,192.85714285714297,1783.92857142857,723.214285714286,0.0,2721.4285714285697,0.547816726154,1.67313655882,7.06317875714,0.0,3.15026791358,5358.19,18314.26,311060.27,0.0,97302.25,11726.785714285701,2389.28571428571,0.5133182789,0.8019023729000001,3913.6,9954.87,114251237378765.0,138263438044401.0,0.27796163378508004,,,,,20.0
324_20,-13.5343,33.3978,NASE,PS79,324,20,4419.0,20.0,36.6057,0.038,98.43,17.7866,1026.5555,721769.230769231,134.84440338359698,3.2362656812063197,2.8287566102236497,0.0204298530641418,48.9479780818974,0.0861451895007438,11.6083092485549,0.146431975965901,658782488933466.0,0.01,0.6487824889334661,0.06,488401733517080.0,373238.46153846104,342650.0,0.4926995381,0.4938194645,0.4914944717,1897.87,1978.31,1812.7,203.57142857142898,2758.9285714285697,1023.21428571429,0.0,4205.3571428571395,0.551210252626,1.6901055729799999,6.491759726540001,0.0,2.90514279934,6945.34,17985.72,419039.52,0.0,116445.51,11753.571428571398,3701.7857142857106,0.5221576685,0.8617740077,3307.52,11454.27,0.00909420057993244,0.0536694696987117,0.245035991451079,1.9309844215911,6.896295763574409,0.9019853702541341,2.4644911847231374,20.0
324_40,-13.5343,33.3978,NASE,PS79,324,40,4419.0,40.0,36.5787,0.069,98.26,17.4861,1026.6087,738015.384615385,192.270726396107,4.61449743350657,2.08731579526526,0.0762052533633502,13.1224548947033,0.17920633833841298,5.58015977153442,0.231453515810719,170151644161276.0,0.09,0.080151644161276,0.05,583863471602814.0,371334.615384615,359615.384615385,0.4861492277,0.48722864810000005,0.48505572049999995,1885.77,1978.15,1790.56,235.714285714286,2941.0714285714303,1526.78571428571,42.8571428571429,4767.8571428571395,0.555544647628,0.9611741798100001,5.625095921980001,25.08049342654,2.91282228446,5695.91,15984.78,200166.29,1477688.12,75873.63,23025.0,2576.78571428571,0.5092482773,0.7447333912999999,3342.3,11152.56,0.0102081486127443,0.0686371013853285,0.332075856529346,,,,,20.0
324_60,-13.5343,33.3978,NASE,PS79,324,60,4419.0,60.0,36.5714,0.13,98.03,17.3918,1026.6262,767461.5384615379,181.97497135643997,4.367399312554561,2.2522117787950697,0.0631909932935349,15.825040055230598,0.213343513625477,4.68727632261411,0.40357029159413105,168927529454904.0,0.15,1.53927529454904,0.1,412712420819761.0,383180.76923076896,377765.384615385,0.4859284829,0.4868592953,0.4850025209,1871.44,1955.39,1787.26,476.78571428571405,3128.5714285714303,1644.64285714286,0.0,4821.428571428571,0.537052168273,0.918182320032,4.7342250650599995,0.0,2.62229568522,5995.9,18330.59,167828.93,0.0,69626.04,28826.7857142857,0.0,0.5048745581,0.0,3342.3,0.0,0.0108633831971222,0.0735641993085543,0.307762878733712,1.56574239051938,4.786226866721703,1.99250000976083,7.33384554840555,20.0
324_85,-13.5343,33.3978,NASE,PS79,324,85,4419.0,85.0,36.5153,0.37799999999999995,97.95,17.0739,1026.6602,765219.230769231,275.736313368163,6.61767152083591,1.5,0.0749587576748452,13.3406693363007,0.285075843868068,3.5078384279476,0.685714478938767,245668796224104.0,0.0,0.24566879622410398,0.05,424569999527274.0,387834.615384615,372561.538461538,0.4871171921,0.4880503781,0.4861502597,1846.14,1929.2,1760.0,4087.5,2721.4285714285697,867.8571428571429,0.0,3712.5,0.504551173243,0.9228637990090001,4.93115542322,0.0,2.2950705228599997,6790.6,22740.06,274609.59,0.0,80347.31,13789.285714285701,53105.357142857196,0.5128240025,0.49746799729999996,3756.34,3608.32,0.0120453326962888,0.0779699523746967,0.46209812037329706,,,,,20.0
324_200,-13.5343,33.3978,NASE,PS79,324,200,4419.0,200.0,36.1358,0.038,100.42,14.9942,1026.8494,209423.076923077,42.082649239803,1.00998358175527,2.37526779954479,0.00893674027521407,111.897623652943,0.0453410294128835,22.0550793166565,0.00426268969036603,556604860609385.0,0.0,5.56604860609385,0.29,152559450572755.0,100184.615384615,107503.846153846,0.4939265345,0.49556504090000003,0.4923881837,1963.52,2048.0,1887.61,10.7142857142857,112.5,26.785714285714302,0.0,139.285714285714,0.49430055770000003,1.7188933699400002,4.1592858727,0.0,2.18819959054,4828.5,98681.43,246122.8,0.0,127035.54,20182.2448408597,0.0,0.561770974067696,0.0,4666.53721418435,0.0,0.0027910455828532603,0.0192568086832762,0.29181853965804805,,,,,20.0
326_0,-12.8973,35.2387,NASE,PS79,326,0,3585.0777936756704,503.822060958725,35.2136919949055,0.12548008930510002,99.31821514116699,10.2073059815994,678.1347059542791,702984.615384615,104.01755281125999,132929227026231.0,11.370863173916199,155041352936661.0,114830373840976.0,144713146410205.0,140823109886700.0,0.512850955314503,212175156619664.0,0.196544893096811,16.0361915442866,61.28037934427589,265097584514395.0,330930.76923076896,365242.307692308,0.49079493049999995,0.49206336170000003,0.4896203597,1938.53,2065.98,1827.16,787.5,2592.85714285714,1628.57142857143,42.8571428571429,4591.071428571429,0.5185637145759999,1.91129787254,6.5003420274199994,26.22975475054,3.6268725088199996,4980.12,49736.58,626720.42,4885830.5,257773.04,21519.6428571429,0.0,0.6418271501,0.0,4540.38,0.0,114251237378765.0,138263438044401.0,0.27796163378508004,,,,,20.0
326_2,-12.8973,35.2387,NASE,PS79,326,2,3585.0777936756704,503.822060958725,35.2136919949055,0.12548008930510002,99.31821514116699,10.2073059815994,678.1347059542791,488907.692307692,104.01755281125999,132929227026232.0,11.370863173916199,155041352936661.0,114830373840977.0,144713146410205.0,140823109886700.0,0.512850955314503,212175156619664.0,0.196544893096811,16.0361915442866,61.28037934427589,265097584514395.0,228038.461538461,256511.538461538,0.4909562837,0.4945231853,0.4890639053,1982.43,2155.95,1831.37,112.5,1258.92857142857,616.071428571429,10.7142857142857,1998.2142857142899,0.5441961112820001,1.77675233242,6.9149753401,25.9226050211,3.40300148922,7178.86,27182.71,289972.83,801985.5,110866.84,11282.1428571429,0.0,0.5226432760999999,0.0,3898.59,0.0,114251237378765.0,138263438044401.0,0.27796163378508004,,,,,20.0
326_20,-12.8973,35.2387,NASE,PS79,326,20,2852.0,20.0,36.6191,0.081,98.07,17.9183,1026.5331,626830.769230769,110.155856406096,2.6437405537463103,2.93514962439489,0.01829010050634,54.674385176471006,0.063740652899247,15.688574787281699,0.21372704317709804,241226625747148.0,0.02,0.22122662574714802,0.06,320172790972172.0,329703.846153846,291626.923076923,0.48890131369999995,0.4900579793,0.48758731969999997,1937.53,2047.18,1814.48,171.428571428571,2812.5,1521.42857142857,5.35714285714286,4644.6428571428605,0.541264296816,1.7078506081799998,5.43188297334,20.8834617111,2.97954624194,6787.16,25835.71,313446.13,346625.0,123252.17,14860.714285714299,0.0,0.5085202013,0.0,3472.5,0.0,0.009298466902691871,0.0653393155708909,0.23615395099418302,2.22507020814108,9.254132496539661,1.34564198548318,3.8406513917554204,20.0
326_40,-12.8973,35.2387,NASE,PS79,326,40,2852.0,40.0,36.5891,0.151,97.71,17.6773,1026.5698,551734.615384615,241.50743237347803,5.79617837696347,1.16719902379145,0.0342694135827967,29.1805401800631,0.12205778405605901,8.19284085594013,0.458215812633293,35672245128202.0,0.01,0.34672245128202,0.03,956345494870514.0,248473.076923077,297042.307692308,0.4873264301,0.4884899585,0.4863022733,1891.28,1998.86,1795.42,803.571428571429,4258.928571428571,1773.2142857142899,0.0,6166.071428571429,0.5247401577790001,0.868014105537,4.37491772574,0.0,2.29646993398,6431.95,15486.27,205718.77,0.0,70258.54,23571.428571428598,29126.7857142857,0.5011459421,0.4953844925,3378.47,4056.81,0.0119343935512006,0.0735612431354821,0.5938551750226561,,,,,20.0
326_55,-12.8973,35.2387,NASE,PS79,326,55,2852.0,55.0,36.5741,0.402,98.01,17.4838,1026.6058,379034.615384615,130.368766398342,30194332463103.8,7.185237510456001,37900297550251.8,34094943235968.1,32955203074211.6,40687161022834.5,0.462881628844289,182252133848495.0,0.19,11.118005445617099,0.02,454206420116751.0,167369.23076923098,208661.538461538,0.4875726137,0.48851570689999996,0.48680454770000003,1881.64,1928.21,1845.11,12723.214285714299,5935.71428571429,600.0,0.0,6696.428571428571,0.499311005191,0.9648735014569999,4.24902665158,0.0,1.79502560978,6803.34,19595.24,141930.97,0.0,30231.61,7537.5,66391.07142857139,0.5169774929,0.4974585029,3864.6,4897.51,0.00730190833564848,0.0547158097662032,0.35591206260596797,,,,,20.0
326_60,-12.8973,35.2387,NASE,PS79,326,60,2852.0,56.0,36.5611,0.345,98.24,17.4051,1026.615,593576.923076923,102.213907957342,2.45313379097621,2.8851834011893396,0.0137339252908155,72.8123954969193,0.042874366616511,23.3239597203728,0.572528309802698,337746429698702.0,0.163441430840801,9.59648423753348,0.917022221119367,438796696737765.0,254819.230769231,333342.307692308,0.48907567009999997,0.49041763130000005,0.4882713293,1867.99,2021.65,1811.44,2469.64285714286,1355.35714285714,144.642857142857,0.0,1500.0,0.498506234868,1.7972756453799998,3.60513131286,0.0,1.96634986762,7221.41,26136.43,124136.15,0.0,35530.0,27455.3571428571,74019.6428571429,0.5106458633,0.4952084333,3484.82,3511.97,0.0106396095361561,0.0657126455381513,0.24024371562453,2.3496364872047097,10.48175877867252,0.808635866785582,2.244843631298561,20.0
326_100,-12.8973,35.2387,NASE,PS79,326,100,2852.0,100.0,36.4192,0.076,100.03,16.7051,1026.6746,247457.692307692,84.00931183779541,2.01622348410709,1.4,0.00858915327711318,116.42591158136801,0.0754154970711199,13.2598741483724,0.12488337037703698,311047983543375.0,0.19,8.67344847862898,0.08,599474150024661.0,105303.846153846,140715.384615385,0.4886350061,0.49002278810000005,0.4875731297,1941.38,2049.08,1861.87,42.8571428571429,37.5,5.35714285714286,0.0,42.8571428571429,0.49168775082500005,1.76217389678,2.3349350111000002,0.0,1.8337690231000001,6910.38,205074.14,352066.0,0.0,223448.12,808.9285714285719,3064.2857142857106,0.5464153445000001,0.5014833029,4124.19,7360.79,0.0038504209369421,0.0245243989676237,0.49510512897139,,,,,20.0
326_200,-12.8973,35.2387,NASE,PS79,326,200,2852.0,200.0,36.0472,0.048,100.37,14.7605,1026.8326,159711.538461538,51.9320914798404,1.24637019551617,1.4,0.0035969804333088203,278.010964624601,0.0294297416655278,33.979231328807,0.00125790405048455,834064342492945.0,0.12,10.1052841982851,0.21,2056124280819.0,80892.3076923077,77803.8461538461,0.4893885725,0.4907101001,0.4876040381,1962.43,2275.77,1890.86,985.714285714286,6375.0,2405.35714285714,0.0,8785.71428571429,0.537162409369,0.902952430042,4.4416072349,0.0,2.28355067262,6833.95,18168.94,212706.67,0.0,70841.55,20395.11638139,0.0,0.55691296756186,0.0,4658.582305340229,0.0,0.0027615602593869,0.016256678737700002,0.49510512897139,,,,,20.0
326_600,-12.8973,35.2387,NASE,PS79,326,600,2852.0,600.0,35.556,0.053,100.55,10.6885,1027.2652,78015.3846153846,10.0455093792423,132929227026231.0,3.7,155041352936661.0,114830373840976.0,144713146410205.0,140823109886700.0,0.512850955314503,212175156619664.0,0.196544893096811,16.0361915442866,61.28037934427589,265097584514395.0,40953.8461538462,36342.3076923077,0.49016303689999996,0.49150143770000004,0.48863098130000004,1988.3,2032.75,1929.8,26.785714285714302,37.5,5.35714285714286,0.0,42.8571428571429,0.50325713064,1.77885476942,3.1768384631,0.0,1.9536027441,11293.8,103544.0,330633.0,0.0,131930.12,16533.549347627,0.0,0.6450389694032029,0.0,4802.88724000873,0.0,114251237378765.0,138263438044401.0,0.18733707582701198,,,,,20.0
326_1000,-12.8973,35.2387,NASE,PS79,326,1000,2852.0,1000.0,35.9945,0.064,100.57,10.3977,1027.6592,47765.3846153846,4.57555534987042,132929227026232.0,4.9,155041352936661.0,114830373840977.0,144713146410205.0,140823109886700.0,0.512850955314503,212175156619664.0,0.196544893096811,16.0361915442866,61.28037934427589,265097584514395.0,25807.6923076923,21576.9230769231,0.4901143781,0.4915520057,0.4883381513,2038.87,2052.71,2018.02,16.071428571428598,10.7142857142857,10.7142857142857,0.0,21.4285714285714,0.48956953216300003,1.9656920811,9.004106417100001,0.0,5.4848992491,8227.33,272121.0,1904807.0,0.0,1088464.0,16533.549347627,0.0,0.6450389694032029,0.0,4802.88724000873,0.0,114251237378765.0,138263438044401.0,0.14145860827754,,,,,20.0
326_2768,-12.8973,35.2387,NASE,PS79,326,2768,2852.0,2768.0,34.9622,0.04,100.68,2.7506,1027.8777,20392.3076923077,104.01755281125999,132929227026231.0,11.370863173916199,155041352936660.0,114830373840976.0,144713146410205.0,140823109886700.0,0.5128509553145021,212175156619664.0,0.196544893096811,16.0361915442866,61.2803793442757,265097584514396.0,13115.384615384599,7150.0,0.4920228041,0.49315299890000003,0.4900145321,2122.93,3470.05,1955.8,16.071428571428598,53.571428571428605,10.7142857142857,0.0,64.28571428571429,0.488638831,1.7825764331,2.9648230611,0.0,1.97961755506,7492.67,217837.1,384643.0,0.0,245638.08,16533.549347627,0.0,0.6450389694032029,0.0,4802.88724000873,0.0,114251237378764.0,138263438044400.0,0.277961633785081,,,,,20.0
328_0,-12.6088,38.745,NASE,PS79,328,0,4564.0,503.822060958725,35.2136919949055,0.12548008930510002,99.31821514116699,10.2073059815994,678.1347059542791,677261.5384615379,104.01755281125999,132929227026232.0,11.370863173916199,155041352936661.0,114830373840977.0,144713146410205.0,140823109886700.0,0.512850955314503,212175156619664.0,0.196544893096811,16.0361915442866,61.28037934427589,265097584514395.0,394646.153846154,276226.923076923,0.4887136961,0.4893568385,0.48781152170000003,1891.91,1942.39,1822.43,1607.14285714286,2887.5,1033.92857142857,10.7142857142857,3975.0,0.539646601632,1.7445122327400002,5.01497212866,29.0800088511,2.60741089818,6825.36,20135.34,87102.64,1585880.0,37638.96,27369.6428571429,0.0,0.5113596977,0.0,3044.8,0.0,114251237378765.0,138263438044401.0,0.27796163378508004,,,,,
328_2,-12.6088,38.745,NASE,PS79,328,2,4564.0,503.822060958725,35.2136919949055,0.12548008930510002,99.31821514116699,10.2073059815994,678.1347059542791,660846.153846154,104.01755281125999,132929227026232.0,11.370863173916199,155041352936661.0,114830373840977.0,144713146410205.0,140823109886700.0,0.512850955314503,212175156619664.0,0.196544893096811,16.0361915442866,61.28037934427589,265097584514395.0,355807.692307692,299073.076923077,0.48962118530000004,0.49055431969999996,0.48848835890000003,1916.0,1991.83,1828.13,1601.78571428571,2748.21428571429,1307.14285714286,26.785714285714302,4135.71428571429,0.540709633399,1.7076041263,5.94637433934,26.4793401959,3.0976809967000003,6203.97,18922.57,230116.37,3443526.2,88152.16,24439.2857142857,0.0,0.4978699097,0.0,3111.82,0.0,114251237378765.0,138263438044401.0,0.27796163378508004,,,,,
